Tweet text,ID,Label,text_label,split
@MLG When will we get a new time-table for tomorrow?,2993,0,Unlabeled,2
@MIKEYUNG You could sing the alphabet song to me and i'd fall in love with it! Love your voice!,2994,0,Unlabeled,2
#PuppyBowlXIV #TeamFluff Ana's profile is #TeamFluff Playing for #TeamRuff What gives @meepthebird,2995,0,Unlabeled,2
"@adamcbest @AmethystMimosa You're not big, you're not clever, it's late and you're showing off",2996,0,Unlabeled,2
@McDonalds Waited all year to get a McRib and the one I got was dry and with hardly any sauce/condiments on it.  Pretty disappointed!,2997,0,Unlabeled,2
Pet peeve: when ur phone corrects omw to On my way! EVERY FUCKING TIME The frustration is really real,2998,0,Unlabeled,2
@KFC_UKI_Help Just got home with my KFC and it's all pink :( who/where can I send a complaint to? This is not the first time it's happened,2999,0,Unlabeled,2
@Uber_Support @Uber your app doesn't seem to work and there in no way I can send you a mail regarding the issue.,3000,0,Unlabeled,2
"@ZARA_Care Hi, can you update me on my order as it still says being prepared even though I ordered 7 days ago. Thanks",3001,0,Unlabeled,2
@MicrosoftHelps After updates my Kodak camera is no longer recognized. Pixpro FZ151. Online store to update.,3002,0,Unlabeled,2
✌�� to 2017...2018 is going to be even better... https://t.co/UjfmAm9YWp,3003,0,Unlabeled,2
No wonder my #iphone is slow as hell I hope @Apple is planning on free upgrades for all its customers!! #pissed… https://t.co/PxHqwWqTcN,3004,0,Unlabeled,2
@ErinAndrews You have the best job ever!!!!! #DWTS25,3005,0,Unlabeled,2
@AOLSupportHelp hi and help! All of my emails have disappeared from desktop and remote devices duffydld is the screen name,3006,0,Unlabeled,2
"Really @blackanddecker? 1st replacement blender lasted 5 smoothies, 2nd replacement blender not even 1. #badservice #badproduct",3007,0,Unlabeled,2
#PS4share https://t.co/UBfE50mSW0,3008,0,Unlabeled,2
Thanks @WholeFoods https://t.co/25e5UD6kvP,3009,0,Unlabeled,2
@bookd25 I've never heard of either one. This will be my last book of the month so I can try to plan ahead for Febr… https://t.co/3wSX7UvRCp,3010,0,Unlabeled,2
@michellee_urso Good luck to both of us,3011,0,Unlabeled,2
So I bought the new Norton Core router and have been using it for the past two weeks. It has a few things that... https://t.co/IIV0OZGMK9,3012,0,Unlabeled,2
@AmandaEWorthy Yes! And she was sitting beside him when he said it!,3013,0,Unlabeled,2
@hm_custserv been almost two weeks and my order has yet to arrive. What's up??,3014,0,Unlabeled,2
@CT_Illuminerdy True shame @srbarnett missed Tot! What a battle of wits and words it would have been...,3015,0,Unlabeled,2
"@ebay riddle me this: friend won several auctions from the same seller that were described as ""like new"". Seller immediately cancels her orders saying the items are ""damaged"" and then blocks her from being able to bid in the future. This seems pretty shad",3016,0,Unlabeled,2
@Moto_Support Hmm doesn't seem to be working quite like that in practice. Getting messages saying I'm nearly out of memory at five gig.,3017,0,Unlabeled,2
@MicrosoftHelps Why can't I add my Yahoo email account to Outlook!?!? I've tried everything!,3018,0,Unlabeled,2
@SquareUK Now accept card payments with Square in the UK! It's about time! https://t.co/GKAAEORwcr,3019,0,Unlabeled,2
@greatroom @tourism_tofino Ahhh so want to be there!,3020,0,Unlabeled,2
@HPSupport HP envy 4500 help please #hppsdr #ijkhelp,3021,0,Unlabeled,2
@nvidiacc any specific application or benchmark?  I'll check next time I swap it out with the GTX-285 for testing,3022,0,Unlabeled,2
Fancied a @KFC_UKI &amp; boy do i regret it. Absolutely piss poor. The only redeeming factor is the gravy.  #NotWorthIt #disappointed,3023,0,Unlabeled,2
@nvidiacc ASUS G60 Series. Bought it to play games but guess not BF3,3024,0,Unlabeled,2
"@united hi, what time does your Dublin check in desk open at tomorrow morning please? @E_faa",3025,0,Unlabeled,2
Here is my first baby bump picture at 12 weeks and 4 days. I’m tired… https://t.co/TM47bX6fGy,3026,0,Unlabeled,2
@SEPTA_NOR And now 2751 is 10 minutes late?,3027,0,Unlabeled,2
"@awscloud AWS Guys, you may need to look at the issue on S3 versioning where permission &amp; versioning keep growing:) https://t.co/fyf2EuTZ8C",3028,0,Unlabeled,2
https://t.co/5vLpOFCOQk,3029,0,Unlabeled,2
@realDonaldTrump You won by less then 80k votes spread across 3 states. Hardly a landslide. Voter apathy because th… https://t.co/GG6z2T7RLd,3030,0,Unlabeled,2
I swear @neimanmarcus has some of the worst customer service on this fucking planet,3031,0,Unlabeled,2
@SouthwestAir Is there a way to link or add my child's Rapid Rewards to my personal account?,3032,0,Unlabeled,2
I just gave 5 stars to Gloria at @neimanmarcus for the great service I received!,3033,0,Unlabeled,2
I miss playing D&amp;D,3034,0,Unlabeled,2
"Monday Night Football' tonight: Streaming, TV, why Patriots will thump Dolphins https://t.co/cZ4E59OnoD",3035,0,Unlabeled,2
@NickTurturro1 Yep! That’s why there was a commercial with Eli!!!!,3036,0,Unlabeled,2
"Why is it so freaking hard to add a story to a publication on @Medium? Every time, I get caught in a stream of errors and broken links",3037,0,Unlabeled,2
@SamsungMobileUS Text message alert sound no existent on note 5. Common problem.,3038,0,Unlabeled,2
@ChipotleTweets @mattydaddy2201 whoops,3039,0,Unlabeled,2
"@recfab I feel this very strongly, especially as I've been trying to drop some weight for health issues. But you an… https://t.co/C1d8tnd0Pc",3040,0,Unlabeled,2
@DICKS just ruined my kids Christmas by canceling my order. So long ping pong table. #fixthisDicks,3041,0,Unlabeled,2
"@MaxScoville Yes, you’re correct. It was also a semi-hypothetical question. Just feels weeeierd, man. My town is Th… https://t.co/LlLDUSJ0D7",3042,0,Unlabeled,2
@OnePlus_Support @OnePlus_IN customer care number is invalid,3043,0,Unlabeled,2
"@FitbitSupport Well, it seems to be working right now. If I have anymore problems, I will message you.",3044,0,Unlabeled,2
@mollyguinn @TwitterSupport this account is cyber bullying me,3045,0,Unlabeled,2
@CoryBrandan had. had me laughing. i couldn't ignore the typo.,3046,0,Unlabeled,2
Discover all the guac recipes you could ever ask for in the Avocado kitchen! You'll take your burgers to the next l… https://t.co/YV9r7ENxOz,3047,0,Unlabeled,2
@pizzahut wow. 2.5 hours since we ordered our pizza for a work function. It's only 4 pizzas! From now on we get @dominos,3048,0,Unlabeled,2
"@GeorgiaPower whole neighborhood lost power,called and they said it would be back at 1:30. 1:20 I'm back. You rock GP. #greatservicecalls",3049,0,Unlabeled,2
@heyythereclaire On my way,3050,0,Unlabeled,2
Just had a job Interview at @WholeFoods which was so bad that I'm legit going to contact a labor lawyer. @JeffBezos @AmazonHelp @amazon,3051,0,Unlabeled,2
"@ASOS_HeretoHelp HI, I was sent a uni code which says is valid until i graduate, but when I try to use it it says it has already been used?",3052,0,Unlabeled,2
Bought me some litecoin.,3053,0,Unlabeled,2
@sho_help absolute nonsense that i have to log in every time i watch on appletv. tonight was logged out WHILE WATCHING. what are you doing?,3054,0,Unlabeled,2
"https://t.co/7Bhe4z3zzk Re:final para: Babson,u pretentious,out-of-touch hypocrite. @newseasons WAS run this way b4… https://t.co/C0X0Yk2DfD",3055,0,Unlabeled,2
"About to board @SouthwestAir flight #25 for the year, hello #Alist!! #cuttingitclose #flysouthwest",3056,0,Unlabeled,2
"That salad was so good, I had to make a second one",3057,0,Unlabeled,2
#naldo_8k_giveaway https://t.co/LIuXzY4iHa,3058,0,Unlabeled,2
"@Brianna_daSilva *hugs* Yeah, ignoring comments like that is hard, for sure. But at least for me, engaging always e… https://t.co/tSqY2YwCRv",3059,0,Unlabeled,2
"So frustrated dealing with this HEALTH HAZARD, MOLD INFESTED, NEW 200 from @Chrysler @ChryslerCares I need my car replaced.",3060,0,Unlabeled,2
"@Steinmeyer_ No problem dude, I gotta keep the people informed",3061,0,Unlabeled,2
@joe_thoma_iv @PageSix Mansplaining to the nth degree,3062,0,Unlabeled,2
@TwitterSupport please help,3063,0,Unlabeled,2
@MACcosmetics your staff in Edinburgh airport and appalling. So rude and ignoring all costomers to do their own makeup. Awful service,3064,0,Unlabeled,2
@sho_help Any known issues with the Showtime Anytime app for xbox 360? Not working for me at the moment!,3065,0,Unlabeled,2
Love when @nationalgridus hangs up on you when you're trying to pay your bill!,3066,0,Unlabeled,2
#PS4share https://t.co/TxPTxj5P0x,3067,0,Unlabeled,2
Kaley Cuoco as Blanca Champion in Killer Movie is a national treasure,3068,0,Unlabeled,2
I was honored to represent @UCOBronchos and @UCOCEPS at #NAEYC sharing my research on teacher autonomy. https://t.co/xmk1ytgTea,3069,0,Unlabeled,2
@Voltron Well hey that's the day Before my 17TH bday and I'm gonna be super busy that day ...,3070,0,Unlabeled,2
@KaceyMusgraves It’s a deal. See you in OKC Thursday.,3071,0,Unlabeled,2
@kubruh_ New phone who dis?,3072,0,Unlabeled,2
"@dinosaurcomics I never tweet, but holy crap. “Life is hard, language is just how we talk about it,” is freaking DE… https://t.co/3vV83KUG7l",3073,0,Unlabeled,2
"""Doth @DailyCaller protest too much?"" https://t.co/18y9srjXDp",3074,0,Unlabeled,2
@AaronDy99391233 @xhristinaaaa Yeah but that wasn't a full week��,3075,0,Unlabeled,2
"My fitbit #Fitstats_en_US for 11/26/2017: 2,169 steps and 0.9 miles traveled. https://t.co/hHs3jGWsib",3076,0,Unlabeled,2
"@nvidiacc It might have been a bad overclock. Also, it normal to have flickering in certain applications while running SLI?",3077,0,Unlabeled,2
I’ve been experiencing with dark lipstick lately and this is the result… #NewProfilePic https://t.co/1bE5piqW72,3078,0,Unlabeled,2
@HondaCustSvc how do I file a formal complaint against a service location?,3079,0,Unlabeled,2
My only complaint of the day is my Arby's sweet tea wasn't that sweet,3080,0,Unlabeled,2
"@BTCare BT provide the worst customer service, complaints procedure. A disgrace https://t.co/pkdPlgrGkH",3081,0,Unlabeled,2
Preds 0-10 when trailing going into the 3rd...,3082,0,Unlabeled,2
@greateranglia Afternoon! @TfLRail have failed to give us any info about this. Do you guys have any you could share please?,3083,0,Unlabeled,2
@United policy to change a flight is ridiculous,3084,0,Unlabeled,2
@Moto_Support unhappy with the media volume of new G5s plus phone. Didn't expect from Moto phones,3085,0,Unlabeled,2
https://t.co/ZTBtDZtVI0,3086,0,Unlabeled,2
@tedlieu @POTUS The only people with the power to end this farrce of a presidency are the GOP with their majorities… https://t.co/rHjVR5wjlC,3087,0,Unlabeled,2
@KFC_UKI How do I translate this receipt from the Tower of London branch for input to the kfc app? https://t.co/5ikKspRusm,3088,0,Unlabeled,2
@yelpsupport @Yelp still can't claim my business .... What's going on ? Add contact number 01786396236,3089,0,Unlabeled,2
@AppleSupport not what I want to see after updating the software on my iPad!!!,3090,0,Unlabeled,2
"@Medium I altered my medium profile picture, because I didn't like the previous picture. Said previous picture however still shows up in google search results, because despite me removing it, it's still on your server. How do I really get rid of a former ",3091,0,Unlabeled,2
if no one tells me to shut up when im singing/humming obnoxiously i won't even know im doing it so just tell me to shut up x,3092,0,Unlabeled,2
"@LuciferGOP No, you're not.",3093,0,Unlabeled,2
@ira nice! where'd u pick up that copy?,3094,0,Unlabeled,2
@Uber cancellation attempts exceeded?!?  But then no rides nearby! Wow just wow!,3095,0,Unlabeled,2
Find them in the Krystal Bijoux Etsy Store! https://t.co/AKIOwFmVcd,3096,0,Unlabeled,2
"@UPS where is the ""severe"" weather in Houston? https://t.co/awJ28ifn6n",3097,0,Unlabeled,2
"@CapitalNekia @drnabil - Happy to have you in my community, have a great day :)",3098,0,Unlabeled,2
"@AOLSupportHelp It started yesterday, but i try again it could work normal. But since last night Its just like this https://t.co/RKqVebsFBp",3099,0,Unlabeled,2
Central Holy Cross for the Blind Sisterhood of the Traveling Pants #SaveTheName @garretleblan19 @stefanoguarisco,3100,0,Unlabeled,2
Cherish the little things.,3101,0,Unlabeled,2
@SpanglerHannah Omg ily and miss you ��☹️,3102,0,Unlabeled,2
"@BeatsSupport hi, I brought my beats wireless 3 headphones in may and now they don't turn on at all. No light when charging neither",3103,0,Unlabeled,2
@sleightsofhand What makes it more attractive than gw raids? Less punishing? More people?,3104,0,Unlabeled,2
"@JetBlue  Can't wait to hang in the state of the art terminal 5 at JFK tomorrow morning. We LOVE JetBlue, best airline EVVVVER...!",3105,0,Unlabeled,2
I liked a @YouTube video https://t.co/anSCusMID0 2011 GoTJ Chest Painting was popular this year,3106,0,Unlabeled,2
@Cappy62 You should have told me you needed a TSwify buddy. You could tag along with us. Slightly less illegal.,3107,0,Unlabeled,2
"@XboxSupport I originally thought it was just my disc and if my friends did not work I would just exchange mine, but his did not work either",3108,0,Unlabeled,2
"@OnePlus_Support Ok, plz find Request no. 1742725 &amp; resolve the issue ASAP.",3109,0,Unlabeled,2
Omg my @Uber smells so bad,3110,0,Unlabeled,2
"@NikeSupport Pl find attached screenshot, Power saving mode is not ON https://t.co/gDB4NzPJz1",3111,0,Unlabeled,2
There are never enough hot wings. #SuperBowl,3112,0,Unlabeled,2
Mulder out there squatchin. This episode is going to be fun. #TheXFiles,3113,0,Unlabeled,2
"@EE Hi, I have ran out of data the the last 4 months in a row, can I modify my plan to suit? #monthly #contract",3114,0,Unlabeled,2
"@Burberry @BurberryService You should have someone look at your e-mail marketing.. second time a promo has come through ""clipped""",3115,0,Unlabeled,2
@catherinebadass I'm glad. I'm here if you need to talk :),3116,0,Unlabeled,2
@REALIcePoseidon Scripted as fuck. Pandering to kids with rich parents and overseas oil tycoons. Hope you get your shit back,3117,0,Unlabeled,2
@SEPTA_SOCIAL On the Septa app,3118,0,Unlabeled,2
@RealSkipBayless @undisputed Don’t believe a word that @RealSkipBayless says... https://t.co/kGJEqtuZ8i,3119,0,Unlabeled,2
"@MarySiverio "" I'm already used to this , I can do this "" - every fool ever",3120,0,Unlabeled,2
@wizkhalifa bro bro you know anybody who can add service and activate this @MotorolaUS 2 way pager?,3121,0,Unlabeled,2
Please help me win this kawaii giveaway from @blippocom! �� #kawaiigiveaway https://t.co/UR0a4JoC0T,3122,0,Unlabeled,2
@SEPTA_SOCIAL why is the 38 going down Market?,3123,0,Unlabeled,2
"If you need to build credit and are looking for a credit card company that cares about their customers, don't open… https://t.co/KyeFTBGka3",3124,0,Unlabeled,2
Remember this table I painted a couple weeks ago? (details here: http://t.co/0YuTm2GcLl) Well my husband (who... http://t.co/5TJItw4WUg,3125,0,Unlabeled,2
@comcastcares service just restored. Thanks for checking in!,3126,0,Unlabeled,2
@crazy_crypto Their loans are our gains,3127,0,Unlabeled,2
Hey @Medium why do you want permission to change my profile? That doesn't sound right.,3128,0,Unlabeled,2
@budlight I just had 2 beers in an 18 pack half full and still carbonated. #nothappy,3129,0,Unlabeled,2
@HMRCcustomers  i want to change my tax code and not is possible webchat,3130,0,Unlabeled,2
@ItsKellyKnox I buried a fly in a match box....after dousing it in holy water in an attempt to revive! ...we were obv very sensitive kids!,3131,0,Unlabeled,2
@dgunnerHG I don’t know what happened there. That was crap.,3132,0,Unlabeled,2
"Ty @neimanmarcus for scamming a woman $250 for ur cookie recipe, I now have it because of ur stupidity. #brilliant customer service",3133,0,Unlabeled,2
@TwitterSupport @exposingtrans_3 This account tweets screen shots of abuse and threats AGAINST women by TRANs &amp; their allies.,3134,0,Unlabeled,2
@HPSupport Guidance please scanning multiple pages into 1 pdf on a HP7525 under Windows10 Thx. #hppsdr #ijkhelp,3135,0,Unlabeled,2
"@virginmedia Happy one week anniversary, one week no internet and TV. What happened to the numerous number of ""capable"" engineers?",3136,0,Unlabeled,2
I liked a @YouTube video https://t.co/qcGJadXhfr SWEET FLAMES OF VENGENCE! FULLMETAL ALCHEMIST BROTHERHOOD EPISODE 53 &amp; 54 REACTION,3137,0,Unlabeled,2
They play Legend of Zelda bg music at Barnes and Noble.. my studying feels more adventurous now,3138,0,Unlabeled,2
@JesseCox Hey Jesse! Are you and @dexbonus going to be playing the next chapter of Life is Strange: Before the Storm?,3139,0,Unlabeled,2
@notyurmamacita wheres the part where u run towards me hunched over struggling in the water,3140,0,Unlabeled,2
@SEPTA_SOCIAL Wilmington / Newark,3141,0,Unlabeled,2
@kconnormartin Learning about the vocative in Czech in grad school answered a lot of questions I had about growing up. #Štěpičku,3142,0,Unlabeled,2
@VodafoneIN Shared my number over DM,3143,0,Unlabeled,2
Here for this https://t.co/HF2igEBJVt,3144,0,Unlabeled,2
@SutcliffeDavid I was a little late to the Gilmore Girls party but damn do I love my Christopher! ;),3145,0,Unlabeled,2
@AlolaVulpixPGO @XboxSupport Probably D:,3146,0,Unlabeled,2
@NBASTORE @FedExHelp @USPS all let me down today!,3147,0,Unlabeled,2
Proud to be the 339th �� on @BackerKit for The Tim'rous Beastie Anthology. Thanks @Iron_Spike https://t.co/OKzDavyXYh,3148,0,Unlabeled,2
Very nice @BestBuy was placed on a 48 minute hold just to get hung up on. Great customer service. @BestBuySupport,3149,0,Unlabeled,2
@GrassDavid This about sums up my feelings on this mascot travesty. https://t.co/XifV4sLgma,3150,0,Unlabeled,2
"@VodafoneIN Network going worse by the day, are you people working on network upgradation? when will normality be restored?",3151,0,Unlabeled,2
"The hate in this world makes me ashamed to be human. Seriously, we're all stuck here together. End the shit already!",3152,0,Unlabeled,2
"Come on, Rep. Schulz. You don’t trust the people? #utpol #utleg #MadeToHappen https://t.co/LgqfEEy5jv",3153,0,Unlabeled,2
@GeorgiaPower But they look ready to topple over any time,3154,0,Unlabeled,2
@thewossy @TwitchSupport @Twitch Still been waiting for over 2 months for them to fix my account log in. Have not b… https://t.co/zDYaPCnHsE,3155,0,Unlabeled,2
@hulu_support When we load the app on Amazon fire tv,3156,0,Unlabeled,2
"@greateranglia It tell you what there isn't, heating on the 7.43 from wtm! Hypothermia for all, it's the GA way....",3157,0,Unlabeled,2
I'd like to see a feature in @Medium editing that swaps highlighted text with the private comment text. Would make for easier collaboration.,3158,0,Unlabeled,2
"@XboxSupport Yes its still happening,it still says ""https://t.co/JzrTmzC4u4"" and it has no download speeds or upload speeds at all.",3159,0,Unlabeled,2
@TheBenSwain Jealous bitch.,3160,0,Unlabeled,2
@SamsungSupport what up with the poor customer service on the phone. Refusing to transfer calls to a higher up.,3161,0,Unlabeled,2
Hey @British_Airways would you consider giving me a refund for the redundant seat you made me purchase? https://t.co/GzaskiD0hZ,3162,0,Unlabeled,2
@THEORIGINALMRI_ Congratulations,3163,0,Unlabeled,2
@OnePlus_IN Your service center in Chennai is very worst. The phone no is keep ringing n no one picking it. I need to replace battery for my Oneplus One. Please help #OneplusService,3164,0,Unlabeled,2
@BeatsSupport I'm sorry but reset hasn't worked,3165,0,Unlabeled,2
This would be a terrible idea https://t.co/bqoUYsSSQv,3166,0,Unlabeled,2
Our #Subaru #Outback finally got her #Missouri #licenseplates #ShoeMeStateOfMind #MidwestLife… https://t.co/pNd99S7ZN9,3167,0,Unlabeled,2
"@dreamgfENG @dreamgfENG I experimented with what the problem could be, and changing the hair fixed it. May wanna lo… https://t.co/wvgKjKj5dC",3168,0,Unlabeled,2
#AFCvEFC is the match on NBCSCN or MSNBC in #Boston ? @XFINITY @comcast @premierleague @Arsenal,3169,0,Unlabeled,2
Easy to feel good about a class where your professor doesn't post grades until they submit your final grades and it… https://t.co/8AycnoK9ob,3170,0,Unlabeled,2
�� LIVE @YuppItsBrandon on @YouNow - come to this cuties broadcast https://t.co/QqyaMAyAUW https://t.co/nHuvZXIcA8,3171,0,Unlabeled,2
"@AWSSupport I want 2 store, access &amp; delete user session details in Elasticache using Lambda nodejs. Plz point to docs,links,study material.",3172,0,Unlabeled,2
barnes and noble dates are so underrated,3173,0,Unlabeled,2
"@BTCare hello, please can you tell me the roaming charges to use BT Mobile in India and Sri Lanka, thanks",3174,0,Unlabeled,2
Check DM @Safaricom_Care,3175,0,Unlabeled,2
Just bought these @brooksrunning Launch 2s 1 month ago from @DICKS &amp; they already have a hole! 1 month!?! #nothappy https://t.co/Ea6mCzUazY,3176,0,Unlabeled,2
@paul_balze @SteveMartinToGo Come on man type faster!! Lol.,3177,0,Unlabeled,2
@VirginTrains is the 20:40 from Euston to Manchester running?,3178,0,Unlabeled,2
@AskeBay shouldn't the item be removed until the full payment is received? That is common sense and Amazon never do that!,3179,0,Unlabeled,2
@walmarthelp In store.,3180,0,Unlabeled,2
INCUBUS Kicks Off Superbowl Weekend at the Joint at the Hard Rock Hotel LV https://t.co/MYIgDtHh7O,3181,0,Unlabeled,2
"If I open the MONOPOLY safe, I would win $250,000! https://t.co/MaedHtmqvk https://t.co/8dxKd9MpR5",3182,0,Unlabeled,2
"@lowlifemaggot I know right, it's so damn dumb. It's obvious the girl is lying",3183,0,Unlabeled,2
@Arbys in Canton. Smooth how you turn off your marquee sign to make people think you're closed and make people wait for all their food,3184,0,Unlabeled,2
@greateranglia Is that without railcard even return to Bolton on 20th jan,3185,0,Unlabeled,2
"@OneL_WIL @drgonzo777 Idk you’re young or not athletic yourself to even think, resting is better on a young mans bo… https://t.co/iG1W09ffhJ",3186,0,Unlabeled,2
"@BurberryService hello Burberry, please could I cancel an order? Many thanks. Lena",3187,0,Unlabeled,2
I chose team @ChickfilA #ChicknStrips. Which team are you on? https://t.co/a1U2Qaww7v,3188,0,Unlabeled,2
@Honda Thx to your safety features we walked away after person ran a red &amp; t-boned our car in intersection. I'll miss my Honda Pilot,3189,0,Unlabeled,2
I just earned a Swag Bucks bonus for collecting a complete set of limited edition collectors bills at… https://t.co/0ST941ntbx,3190,0,Unlabeled,2
@iamValC I’m only a couple years younger than you and it’s crazy how so many things have changed since then. I find… https://t.co/aM2KBOndeB,3191,0,Unlabeled,2
@JetBlue any concerns about icing between BOS and EWR tomorrow?,3192,0,Unlabeled,2
@HMRCcustomers Self assessment,3193,0,Unlabeled,2
@ChryslerCares Hey Chrysler Cares I'm the one with the 2011 200 need help with the Heating. Inside the car it's really strange,3194,0,Unlabeled,2
"@OnePlus_Support It is one plus 5 , version of OS 8.0.0",3195,0,Unlabeled,2
Sarita's Vinyl Hour: Chick Corea and Return to Forever / Light As a Feather (1973) https://t.co/ep02aaiqJm,3196,0,Unlabeled,2
"@HarrodsService where can I make a complaint about a member of your staff? I had an appalling service, makes me not want to shop here again.",3197,0,Unlabeled,2
I'm like wait leave my package at the door but I can't pick it up! TF @Nordstrom,3198,0,Unlabeled,2
@SquareUK  Hello. Can we have Square in Nigeria too?,3199,0,Unlabeled,2
@ASeasonWith it polite to reply!!!,3200,0,Unlabeled,2
"@VW @vwcares FYI @BergeVolkswagen has a bad habit of listing cars as cert-preowned online, but they actually aren't. Duped me &amp; friends #Phx",3201,0,Unlabeled,2
@KFC_UKI who do I complain too pls? Just been to one of your midland outlets and a member of staff chucked me threw the window... #assault,3202,0,Unlabeled,2
@IKEAUK hi I have requested many times for a replacement card to be sent and still not received anything.,3203,0,Unlabeled,2
@HMRCcustomers  Good Evening   I've started a new post &amp; the Agency are asking for confirmation.,3204,0,Unlabeled,2
@BootsHelp I have received a parcel and the packing is very poor and an item is missing pic.twitter.com/wfrJMAwwOa,3205,0,Unlabeled,2
@nytimes why does it take 57 minutes online to make a simple subscription change? Please fix the process. I was this close to canceling altogether. pic.twitter.com/j5v36DlTYv,3206,0,Unlabeled,2
@Uber can someone please help me with a promotion email,3207,0,Unlabeled,2
"Almost got scammed by #FamilyEnergy in Bay Ridge, Brooklyn. Caught her bluff and got the letter ripped off. Lie detection electronicsniques from TV used to the fullest. @ConEdison @nationalgridus make your customers aware of this please.",3208,0,Unlabeled,2
@TwitchSupport doc broke your site buddy get a phat grip,3209,0,Unlabeled,2
"""Do you know who I am?"" - Donald Trump at top volume, all the time.",3210,0,Unlabeled,2
@hulu what do ya have for Christmas Movies?,3211,0,Unlabeled,2
"@walmarthelp I'll just remember to have it delivered to my house instead of waiting around at the Rehoboth Beach,Delaware location",3212,0,Unlabeled,2
I have a problem with 85% of my packages delivered by @UPS &amp; it is so frustrating,3213,0,Unlabeled,2
@C_Dawson116 Brutal.,3214,0,Unlabeled,2
"@Safaricom_Care am not getting correctly, you so you are saying the cash is with Mwangi or At my account I called the customer care",3215,0,Unlabeled,2
Managers are paid more (usually) so people aspire. Not sure if that's the correct pay structure. https://t.co/1XricIHOwk,3216,0,Unlabeled,2
"@BeatsSupport They should last longer, I had cheap $20 headphones I bought before the beats and they are still going",3217,0,Unlabeled,2
"@FC_Help Hi - I'm writing a piece for MSN Him and wondered who I could talk in the PR dept about this season's clothes/trends, etc? Help!",3218,0,Unlabeled,2
@McDonalds Is there any way to get the train cars we may have missed? Our kids love the trains with the kids meals,3219,0,Unlabeled,2
I called in sick today. Thanks @pizzahut,3220,0,Unlabeled,2
@VodafoneIN Thanks for resolving my complaint,3221,0,Unlabeled,2
@EE still no 4g in leamington spa CV32 4HN.......,3222,0,Unlabeled,2
I just joined Gamer Rewards. Sign up and get free tickets and prizes here: https://t.co/2LDyBPIOuL,3223,0,Unlabeled,2
I don't get why everyone one says this is sticky it dried down completely for me. I will try more colors https://t.co/IVf7x7TDix,3224,0,Unlabeled,2
@NikeSupport It was purchased at https://t.co/SFsIz2BOOJ but its got to be almost 4 years old if not 5.,3225,0,Unlabeled,2
https://t.co/3tRjNlg7KB,3226,0,Unlabeled,2
Switched to a land line today for work. The @ATT cell service is out in OK today. So glad I am a us cellular for my personal!,3227,0,Unlabeled,2
"@AirAsiaSupport sent you DM yesterday, mind to check? thank you very much.",3228,0,Unlabeled,2
@LenovoSupport when is HD Netflix coming to the Tab 4 10 Plus? It's currently throttled at 540p despite being Widevine L1 capable.,3229,0,Unlabeled,2
@Electric_Forest Wishing for the lineup ❤,3230,0,Unlabeled,2
@LPEVHybrid are you ok,3231,0,Unlabeled,2
So sick of Xbox being trash! I get teredo errors and I never use to get them!! @XboxSupport,3232,0,Unlabeled,2
@SouthwestAir I do not know if I have a pet reservation though.,3233,0,Unlabeled,2
@GEICO had some of the best customer service I've ever experienced in my life. #truestory #fightme,3234,0,Unlabeled,2
"Yo @KFC_UKI you fleeced me, where is my popcorn in this banquet box? https://t.co/UgfFMpg6wo",3235,0,Unlabeled,2
@SEPTA_SOCIAL Did the 50 bus stop running?!?,3236,0,Unlabeled,2
"@aliceAHH Hi Alice, Please be advised that as there is no commitment to restock this garment, it's only available in the sizes shown. Thanks",3237,0,Unlabeled,2
@GeorgiaPower Your online outage reporting page does not work with either Chrome or Safari. I won't deign to attempt IE.,3238,0,Unlabeled,2
@HMRCcustomers Where can I view it? I cannot see it,3239,0,Unlabeled,2
@UbisoftSupport When I run a speed test it shows I have 32mbps Download. But downloading through uPlay has 4mbps? Any fix for this?,3240,0,Unlabeled,2
"@TwitterSupport i am locked out of my actual account and the help center is no help, what can i do?",3241,0,Unlabeled,2
@NikeSupport But here is what it says on the NikeFuel tab (zero NikeFuel). https://t.co/iVzOHGnuma,3242,0,Unlabeled,2
#voicesaveAdam,3243,0,Unlabeled,2
"@IKEAUK @IKEAUKSupport Hi, can you recommend me wall Wall shelves for printer? no price limit.",3244,0,Unlabeled,2
@AdobeCare Mr.Raj is the response /support ur team will provide. if ur not able to resolve my query i will escalate this issue ti next level,3245,0,Unlabeled,2
@GolicAndWingo Why not. What's good for the coaches is good for the players.,3246,0,Unlabeled,2
@bobpockrass thanks for remembering the fans north of the border,3247,0,Unlabeled,2
@walmarthelp I need help!!,3248,0,Unlabeled,2
Sully bought this for @Amir_Garrett https://t.co/QTsfP1XVSX,3249,0,Unlabeled,2
@RailMinIndia train no 19052 all laptop/mobile changing point suplly off.,3250,0,Unlabeled,2
Trap Ketchum now out EVERYWHERE... @shofu https://t.co/xW5leLFVA0,3251,0,Unlabeled,2
@KenyaPower_Care But will it be fixed today???,3252,0,Unlabeled,2
Hey @DIRECTVService @DIRECTV is Mobile DVR out of home not working? Mine abruptly quit working 2 days ago,3253,0,Unlabeled,2
@ThreeUKSupport can yoj wipe my voicemail for me. 75 messages of spam need to be deleted.,3254,0,Unlabeled,2
@heyjessee_ No I totally get it! To each their own but I just wanted to point out that my views are changing now th… https://t.co/IPu29ssYMx,3255,0,Unlabeled,2
